Date,Change ($),Date (1),Price (1),High,Date (2),Price (2),Low,Market,Mid,Name,Set Number,Change (%),Period,product_id,Set Name,Edition,tcg_product_id,Rarity,imageUrl,tcgplayerUrl,Release Date,View,Price Bucket
2023-08-12 11:12:34.542195,0.75,2023-07-03 00:00:00.000000,0.65,12.99,2023-10-01 00:00:00.000000,1.4,0.3,0.85,1.12,"Sauravis, the Ancient and Ascended",DUOV-EN075,0.5357142857142857,90,8841,Duel Overload,1st Edition,210284,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210284_200w.jpg,https://www.tcgplayer.com/product/210284/yugioh-duel-overload-sauravis-the-ancient-and-ascended,2020-03-19,New Today,< $1
2023-08-18 11:12:12.437086,0.75,2023-07-03 00:00:00.000000,0.65,12.99,2023-10-01 00:00:00.000000,1.4,0.3,0.77,1.14,"Sauravis, the Ancient and Ascended",DUOV-EN075,0.5357142857142857,90,8841,Duel Overload,1st Edition,210284,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210284_200w.jpg,https://www.tcgplayer.com/product/210284/yugioh-duel-overload-sauravis-the-ancient-and-ascended,2020-03-19,New Today,< $1
2023-08-20 11:09:53.834396,0.75,2023-07-03 00:00:00.000000,0.65,12.99,2023-10-01 00:00:00.000000,1.4,0.3,0.82,1.16,"Sauravis, the Ancient and Ascended",DUOV-EN075,0.5357142857142857,90,8841,Duel Overload,1st Edition,210284,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210284_200w.jpg,https://www.tcgplayer.com/product/210284/yugioh-duel-overload-sauravis-the-ancient-and-ascended,2020-03-19,New Today,< $1
2023-09-19 10:09:59.039690,0.75,2023-07-03 00:00:00.000000,0.65,12.99,2023-10-01 00:00:00.000000,1.4,0.5,1.38,1.99,"Sauravis, the Ancient and Ascended",DUOV-EN075,0.5357142857142857,90,8841,Duel Overload,1st Edition,210284,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210284_200w.jpg,https://www.tcgplayer.com/product/210284/yugioh-duel-overload-sauravis-the-ancient-and-ascended,2020-03-19,New Today,< $1
2023-09-28 19:45:13.578688,0.75,2023-07-03 00:00:00.000000,0.65,12.99,2023-10-01 00:00:00.000000,1.4,0.5,1.44,2.08,"Sauravis, the Ancient and Ascended",DUOV-EN075,0.5357142857142857,90,8841,Duel Overload,1st Edition,210284,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210284_200w.jpg,https://www.tcgplayer.com/product/210284/yugioh-duel-overload-sauravis-the-ancient-and-ascended,2020-03-19,New Today,< $1
2023-09-30 11:17:07.450794,0.75,2023-07-03 00:00:00.000000,0.65,12.99,2023-10-01 00:00:00.000000,1.4,0.5,1.39,1.99,"Sauravis, the Ancient and Ascended",DUOV-EN075,0.5357142857142857,90,8841,Duel Overload,1st Edition,210284,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210284_200w.jpg,https://www.tcgplayer.com/product/210284/yugioh-duel-overload-sauravis-the-ancient-and-ascended,2020-03-19,New Today,< $1
2023-09-26 10:10:05.589419,0.75,2023-07-03 00:00:00.000000,0.65,12.99,2023-10-01 00:00:00.000000,1.4,0.5,1.28,2.29,"Sauravis, the Ancient and Ascended",DUOV-EN075,0.5357142857142857,90,8841,Duel Overload,1st Edition,210284,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210284_200w.jpg,https://www.tcgplayer.com/product/210284/yugioh-duel-overload-sauravis-the-ancient-and-ascended,2020-03-19,New Today,< $1
2023-09-27 10:10:48.707642,0.75,2023-07-03 00:00:00.000000,0.65,12.99,2023-10-01 00:00:00.000000,1.4,0.5,1.28,2.2,"Sauravis, the Ancient and Ascended",DUOV-EN075,0.5357142857142857,90,8841,Duel Overload,1st Edition,210284,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210284_200w.jpg,https://www.tcgplayer.com/product/210284/yugioh-duel-overload-sauravis-the-ancient-and-ascended,2020-03-19,New Today,< $1
2023-09-29 11:19:34.098887,0.75,2023-07-03 00:00:00.000000,0.65,12.99,2023-10-01 00:00:00.000000,1.4,0.5,1.44,2.05,"Sauravis, the Ancient and Ascended",DUOV-EN075,0.5357142857142857,90,8841,Duel Overload,1st Edition,210284,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210284_200w.jpg,https://www.tcgplayer.com/product/210284/yugioh-duel-overload-sauravis-the-ancient-and-ascended,2020-03-19,New Today,< $1
2023-10-01 11:18:40.669123,0.75,2023-07-03 00:00:00.000000,0.65,12.99,2023-10-01 00:00:00.000000,1.4,0.5,1.4,2.15,"Sauravis, the Ancient and Ascended",DUOV-EN075,0.5357142857142857,90,8841,Duel Overload,1st Edition,210284,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210284_200w.jpg,https://www.tcgplayer.com/product/210284/yugioh-duel-overload-sauravis-the-ancient-and-ascended,2020-03-19,New Today,< $1
2023-09-25 10:10:31.608570,0.75,2023-07-03 00:00:00.000000,0.65,12.99,2023-10-01 00:00:00.000000,1.4,0.5,1.28,2.31,"Sauravis, the Ancient and Ascended",DUOV-EN075,0.5357142857142857,90,8841,Duel Overload,1st Edition,210284,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210284_200w.jpg,https://www.tcgplayer.com/product/210284/yugioh-duel-overload-sauravis-the-ancient-and-ascended,2020-03-19,New Today,< $1
2023-09-28 10:32:44.733074,0.75,2023-07-03 00:00:00.000000,0.65,12.99,2023-10-01 00:00:00.000000,1.4,0.5,1.44,2.06,"Sauravis, the Ancient and Ascended",DUOV-EN075,0.5357142857142857,90,8841,Duel Overload,1st Edition,210284,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210284_200w.jpg,https://www.tcgplayer.com/product/210284/yugioh-duel-overload-sauravis-the-ancient-and-ascended,2020-03-19,New Today,< $1
2023-07-28 11:13:54.274291,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.93,1.34,1.82,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-04 11:12:30.533074,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.68,0.89,1.82,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-11 11:12:57.418464,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.7,1.2,1.62,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-14 11:12:25.568740,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.75,1.18,1.78,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-09 11:12:46.973342,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.7,1.19,1.79,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-06 11:12:00.452281,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.7,0.82,1.79,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-01 11:11:14.916685,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.94,1.37,1.79,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-03 11:13:20.206206,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.9,1.37,1.8,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-20 11:12:39.787491,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.75,1.49,1.65,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-25 11:12:41.534455,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.95,1.37,1.77,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-16 11:10:38.794697,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.95,1.23,1.8,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-15 11:10:37.277486,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.95,1.22,1.79,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-05 11:11:47.815302,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.68,0.84,1.82,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-13 11:12:37.147099,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.75,1.18,1.75,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-31 11:10:59.845761,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.93,1.37,1.8,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-02 11:10:46.103541,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.9,1.37,1.74,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-07 11:12:13.096776,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.7,0.82,1.81,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-08 11:10:36.622651,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.7,0.88,1.79,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-19 11:12:55.215378,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.95,1.36,1.69,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-18 11:12:47.592944,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.95,1.32,1.71,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-26 11:17:31.971167,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.94,1.35,1.89,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-21 11:12:58.342833,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.75,1.46,1.71,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-17 11:11:43.552260,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.95,1.31,1.78,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-12 11:12:16.205249,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.75,1.19,1.71,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-24 11:12:41.331637,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.75,1.37,1.73,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-30 11:10:33.446475,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.93,1.34,1.85,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-22 11:11:41.002452,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.75,1.21,1.71,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-23 11:11:12.045257,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.75,1.35,1.73,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-27 11:13:26.203657,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.94,1.35,1.8,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-29 11:12:31.056221,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.93,1.34,1.81,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-10 11:11:31.910951,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.7,1.2,1.79,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-07-03 11:11:54.171607,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.68,0.91,1.82,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-24 10:09:38.654643,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,1.49,1.69,2.0,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-08 11:12:51.534732,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.9,1.35,1.83,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-21 11:11:27.811766,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.94,1.71,1.93,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-20 11:10:26.562442,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.94,1.67,1.85,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-22 10:10:57.325641,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,1.31,1.81,2.02,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-14 10:10:54.604125,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,0.77,1.74,2.0,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-16 11:11:34.986856,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.94,1.54,1.95,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-14 11:11:17.767801,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.94,1.52,1.95,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-18 10:09:55.769994,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,0.95,1.78,2.0,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-23 10:10:29.371961,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,1.31,1.65,2.05,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-19 10:10:33.156686,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,0.95,1.8,2.0,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-13 11:10:50.986993,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.94,1.56,1.97,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-13 15:02:34.570948,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,0.77,1.69,2.0,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-06 11:09:56.707662,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.9,1.34,1.85,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
